60,-2.3562,0,0
60,-2.3518,0,0
10.274,-2.3475,100,0
10.289,-2.3431,103,0
10.343,-2.3387,102,0
60,-2.3344,0,0
60,-2.33,0,0
3.598,-2.3257,137,0
3.571,-2.3213,172,0
3.566,-2.3169,223,0
3.579,-2.3126,253,0
3.554,-2.3082,336,0
3.572,-2.3038,343,0
3.532,-2.2995,383,0
3.522,-2.2951,379,0
3.501,-2.2907,438,0
3.513,-2.2864,485,0
3.503,-2.282,568,0
3.517,-2.2777,606,0
3.507,-2.2733,651,0
3.493,-2.2689,687,0
3.499,-2.2646,699,0
3.52,-2.2602,523,0
3.513,-2.2558,443,0
3.521,-2.2515,489,0
3.528,-2.2471,502,0
3.554,-2.2427,573,0
3.535,-2.2384,739,0
3.525,-2.234,814,0
3.494,-2.2297,787,0
3.438,-2.2253,1072,0
3.444,-2.2209,1100,0
3.438,-2.2166,1108,0
3.439,-2.2122,1107,0
3.439,-2.2078,958,0
3.463,-2.2035,388,0
60,-2.1991,0,0
12.175,-2.1948,181,0
12.185,-2.1904,218,0
12.173,-2.186,219,0
12.19,-2.1817,236,0
12.145,-2.1773,221,0
12.139,-2.1729,244,0
12.134,-2.1686,233,0
12.13,-2.1642,203,0
12.11,-2.1598,244,0
12.103,-2.1555,250,0
12.09,-2.1511,269,0
12.107,-2.1468,235,0
12.115,-2.1424,237,0
12.092,-2.138,259,0
12.068,-2.1337,300,0
12.031,-2.1293,277,0
12.072,-2.1249,237,0
12.076,-2.1206,291,0
12.04,-2.1162,266,0
12.058,-2.1118,273,0
12.036,-2.1075,295,0
12.04,-2.1031,284,0
12.01,-2.0988,264,0
11.82,-2.0944,242,0
11.385,-2.09,290,0
11.392,-2.0857,300,0
11.44,-2.0813,311,0
11.432,-2.0769,299,0
11.44,-2.0726,317,0
11.43,-2.0682,364,0
11.407,-2.0639,377,0
11.405,-2.0595,317,0
11.426,-2.0551,298,0
11.401,-2.0508,325,0
11.402,-2.0464,335,0
11.425,-2.042,348,0
11.403,-2.0377,354,0
11.421,-2.0333,316,0
11.413,-2.0289,363,0
11.394,-2.0246,302,0
11.406,-2.0202,335,0
11.377,-2.0159,353,0
11.387,-2.0115,389,0
11.363,-2.0071,368,0
11.392,-2.0028,340,0
11.383,-1.9984,332,0
11.397,-1.994,386,0
11.401,-1.9897,360,0
11.41,-1.9853,374,0
11.394,-1.9809,398,0
11.364,-1.9766,359,0
11.405,-1.9722,365,0
11.398,-1.9679,340,0
11.421,-1.9635,344,0
11.41,-1.9591,303,0
11.412,-1.9548,288,0
11.391,-1.9504,291,0
11.435,-1.946,386,0
11.405,-1.9417,358,0
11.403,-1.9373,341,0
11.436,-1.933,344,0
11.417,-1.9286,323,0
11.418,-1.9242,120,0
11.449,-1.9199,232,0
11.428,-1.9155,297,0
11.418,-1.9111,129,0
11.461,-1.9068,229,0
11.45,-1.9024,293,0
11.453,-1.898,265,0
11.469,-1.8937,318,0
11.46,-1.8893,343,0
11.46,-1.885,258,0
11.498,-1.8806,298,0
11.446,-1.8762,295,0
11.496,-1.8719,291,0
11.5,-1.8675,237,0
11.48,-1.8631,275,0
11.509,-1.8588,277,0
11.493,-1.8544,273,0
11.539,-1.85,297,0
11.534,-1.8457,293,0
11.556,-1.8413,310,0
11.583,-1.837,295,0
11.546,-1.8326,258,0
11.569,-1.8282,298,0
11.561,-1.8239,233,0
11.594,-1.8195,296,0
11.601,-1.8151,187,0
3.458,-1.8108,450,0
11.617,-1.8064,236,0
11.632,-1.8021,210,0
11.637,-1.7977,223,0
11.639,-1.7933,253,0
11.641,-1.789,269,0
11.671,-1.7846,218,0
11.726,-1.7802,237,0
11.729,-1.7759,273,0
11.714,-1.7715,243,0
11.719,-1.7671,227,0
11.747,-1.7628,204,0
11.745,-1.7584,191,0
11.755,-1.7541,122,0
60,-1.7497,0,0
60,-1.7453,0,0
60,-1.741,0,0
60,-1.7366,0,0
60,-1.7322,0,0
60,-1.7279,0,0
60,-1.7235,0,0
60,-1.7191,0,0
60,-1.7148,0,0
60,-1.7104,0,0
60,-1.7061,0,0
11.986,-1.7017,181,0
11.959,-1.6973,206,0
11.979,-1.693,226,0
12.015,-1.6886,177,0
11.989,-1.6842,218,0
12.004,-1.6799,220,0
12.061,-1.6755,198,0
12.077,-1.6712,155,0
12.054,-1.6668,169,0
12.123,-1.6624,155,0
12.125,-1.6581,130,0
60,-1.6537,0,0
12.172,-1.6493,107,0
12.182,-1.645,132,0
12.158,-1.6406,147,0
60,-1.6362,0,0
60,-1.6319,0,0
60,-1.6275,0,0
60,-1.6232,0,0
60,-1.6188,0,0
10.064,-1.6144,173,0
10.053,-1.6101,231,0
10.051,-1.6057,256,0
10.086,-1.6013,426,0
10.107,-1.597,475,0
10.14,-1.5926,555,0
10.142,-1.5882,501,0
10.185,-1.5839,643,0
10.195,-1.5795,594,0
10.2,-1.5752,572,0
10.245,-1.5708,598,0
10.247,-1.5664,467,0
10.281,-1.5621,180,0
10.299,-1.5577,152,0
10.345,-1.5533,108,0
60,-1.549,0,0
60,-1.5446,0,0
60,-1.5403,0,0
60,-1.5359,0,0
60,-1.5315,0,0
60,-1.5272,0,0
60,-1.5228,0,0
60,-1.5184,0,0
60,-1.5141,0,0
60,-1.5097,0,0
60,-1.5053,0,0
60,-1.501,0,0
60,-1.4966,0,0
60,-1.4923,0,0
60,-1.4879,0,0
60,-1.4835,0,0
60,-1.4792,0,0
8.734,-1.4748,179,0
8.746,-1.4704,174,0
3.979,-1.4661,231,0
6.329,-1.4617,102,0
6.303,-1.4573,1014,0
6.306,-1.453,895,0
6.26,-1.4486,569,0
6.221,-1.4443,544,0
6.145,-1.4399,574,0
6.099,-1.4355,546,0
6.055,-1.4312,582,0
6.02,-1.4268,665,0
5.983,-1.4224,665,0
5.925,-1.4181,669,0
5.873,-1.4137,705,0
5.835,-1.4094,713,0
5.807,-1.405,666,0
5.763,-1.4006,686,0
5.724,-1.3963,808,0
5.686,-1.3919,802,0
5.624,-1.3875,826,0
5.597,-1.3832,807,0
5.553,-1.3788,842,0
5.508,-1.3744,949,0
5.484,-1.3701,920,0
5.457,-1.3657,1016,0
5.404,-1.3614,984,0
5.39,-1.357,969,0
5.346,-1.3526,1048,0
5.302,-1.3483,1027,0
5.274,-1.3439,1010,0
5.258,-1.3395,1125,0
5.206,-1.3352,1094,0
5.186,-1.3308,1146,0
5.16,-1.3265,1155,0
5.121,-1.3221,1139,0
5.082,-1.3177,1140,0
5.065,-1.3134,1190,0
5.013,-1.309,1174,0
5.001,-1.3046,1194,0
4.942,-1.3003,1266,0
4.94,-1.2959,1237,0
4.915,-1.2915,1270,0
4.906,-1.2872,1313,0
4.871,-1.2828,1312,0
4.849,-1.2785,1296,0
4.808,-1.2741,942,0
4.738,-1.2697,358,0
4.782,-1.2654,341,0
4.783,-1.261,235,0
60,-1.2566,0,0
60,-1.2523,0,0
60,-1.2479,0,0
60,-1.2435,0,0
60,-1.2392,0,0
60,-1.2348,0,0
60,-1.2305,0,0
4.849,-1.2261,168,0
4.828,-1.2217,258,0
4.807,-1.2174,223,0
4.826,-1.213,255,0
4.815,-1.2086,105,0
4.776,-1.2043,161,0
4.81,-1.1999,264,0
4.794,-1.1956,227,0
4.804,-1.1912,218,0
6.666,-1.1868,465,0
6.642,-1.1825,542,0
6.623,-1.1781,564,0
6.601,-1.1737,436,0
6.584,-1.1694,430,0
6.555,-1.165,336,0
6.549,-1.1606,298,0
6.495,-1.1563,230,0
6.5,-1.1519,151,0
6.487,-1.1476,104,0
4.502,-1.1432,372,0
4.492,-1.1388,372,0
4.521,-1.1345,405,0
4.466,-1.1301,341,0
4.458,-1.1257,377,0
4.435,-1.1214,369,0
4.425,-1.117,366,0
4.411,-1.1126,412,0
4.395,-1.1083,487,0
4.362,-1.1039,563,0
4.338,-1.0996,789,0
4.327,-1.0952,884,0
4.291,-1.0908,1056,0
4.274,-1.0865,1173,0
4.254,-1.0821,1339,0
4.224,-1.0777,1441,0
4.203,-1.0734,1542,0
4.205,-1.069,1637,0
4.173,-1.0647,1806,0
4.158,-1.0603,1823,0
4.158,-1.0559,1956,0
4.133,-1.0516,2077,0
4.121,-1.0472,2122,0
4.118,-1.0428,2169,0
4.1,-1.0385,2184,0
4.092,-1.0341,2209,0
4.077,-1.0297,2209,0
4.063,-1.0254,2224,0
4.05,-1.021,2247,0
4.031,-1.0167,2259,0
4.039,-1.0123,2253,0
4.007,-1.0079,2262,0
4.008,-1.0036,2263,0
4,-0.9992,2220,0
3.989,-0.99484,2247,0
3.96,-0.99047,2226,0
3.968,-0.98611,2213,0
3.958,-0.98175,2195,0
3.945,-0.97738,2207,0
3.933,-0.97302,2126,0
3.922,-0.96866,2111,0
3.911,-0.96429,2057,0
3.899,-0.95993,1957,0
3.909,-0.95557,1890,0
3.89,-0.9512,2014,0
3.878,-0.94684,1827,0
3.882,-0.94248,1952,0
3.856,-0.93811,1833,0
3.84,-0.93375,1593,0
3.844,-0.92939,1569,0
3.819,-0.92502,1413,0
3.821,-0.92066,1408,0
3.818,-0.9163,1474,0
3.81,-0.91193,1466,0
3.791,-0.90757,1408,0
3.8,-0.90321,1384,0
3.775,-0.89884,1337,0
3.776,-0.89448,1428,0
3.757,-0.89012,1457,0
3.766,-0.88575,1508,0
3.742,-0.88139,1422,0
3.742,-0.87703,1387,0
3.727,-0.87266,1381,0
3.724,-0.8683,1396,0
3.735,-0.86394,1415,0
3.712,-0.85957,1306,0
3.703,-0.85521,1413,0
3.697,-0.85085,1434,0
3.674,-0.84648,1338,0
3.679,-0.84212,1427,0
3.687,-0.83776,1469,0
3.67,-0.83339,1482,0
3.679,-0.82903,1535,0
3.672,-0.82467,1538,0
3.648,-0.8203,1630,0
3.644,-0.81594,1501,0
3.651,-0.81158,1550,0
3.64,-0.80721,1450,0
3.639,-0.80285,1536,0
3.624,-0.79849,1499,0
3.623,-0.79412,1451,0
3.612,-0.78976,1444,0
3.607,-0.7854,1455,0
3.605,-0.78103,1527,0
3.589,-0.77667,1682,0
3.601,-0.77231,1662,0
3.602,-0.76794,1660,0
3.591,-0.76358,1699,0
3.58,-0.75922,1769,0
3.592,-0.75485,1651,0
3.588,-0.75049,1705,0
3.572,-0.74613,1868,0
3.554,-0.74176,1757,0
3.582,-0.7374,1858,0
3.572,-0.73304,1969,0
3.564,-0.72867,1921,0
3.562,-0.72431,1880,0
3.556,-0.71995,1954,0
3.55,-0.71558,1867,0
3.547,-0.71122,1917,0
3.549,-0.70686,2047,0
3.529,-0.7025,2041,0
3.526,-0.69813,1987,0
3.544,-0.69377,2167,0
3.523,-0.68941,2073,0
3.528,-0.68504,2165,0
3.52,-0.68068,2211,0
3.52,-0.67632,2252,0
3.518,-0.67195,2181,0
3.525,-0.66759,2258,0
3.51,-0.66323,2305,0
3.494,-0.65886,2298,0
3.512,-0.6545,2316,0
3.502,-0.65014,2359,0
3.499,-0.64577,2355,0
3.494,-0.64141,2303,0
3.492,-0.63705,2450,0
3.474,-0.63268,2448,0
3.47,-0.62832,2454,0
3.485,-0.62396,2457,0
3.481,-0.61959,2499,0
3.489,-0.61523,2493,0
3.481,-0.61087,2544,0
3.471,-0.6065,2524,0
3.473,-0.60214,2577,0
3.471,-0.59778,2675,0
3.461,-0.59341,2720,0
3.465,-0.58905,2693,0
3.454,-0.58469,2778,0
3.449,-0.58032,2757,0
3.456,-0.57596,2851,0
3.45,-0.5716,2810,0
3.44,-0.56723,2905,0
3.445,-0.56287,2871,0
3.438,-0.55851,2763,0
3.436,-0.55414,2909,0
3.423,-0.54978,2881,0
3.42,-0.54542,2987,0
3.437,-0.54105,2902,0
3.429,-0.53669,2928,0
3.424,-0.53233,2926,0
3.426,-0.52796,2971,0
3.412,-0.5236,2962,0
3.417,-0.51924,2997,0
3.424,-0.51487,3008,0
3.407,-0.51051,2973,0
3.4,-0.50615,2933,0
3.401,-0.50178,2979,0
3.391,-0.49742,2922,0
3.388,-0.49306,2914,0
3.38,-0.48869,2888,0
3.364,-0.48433,2958,0
3.375,-0.47997,2862,0
3.359,-0.4756,2848,0
3.348,-0.47124,2860,0
3.343,-0.46688,2908,0
3.356,-0.46251,2903,0
3.354,-0.45815,2870,0
3.357,-0.45379,2847,0
3.34,-0.44942,2895,0
3.332,-0.44506,2846,0
3.342,-0.4407,2843,0
3.338,-0.43633,2837,0
3.316,-0.43197,2840,0
3.321,-0.42761,2861,0
3.317,-0.42324,2855,0
3.304,-0.41888,2824,0
3.312,-0.41452,2853,0
3.304,-0.41015,2807,0
3.289,-0.40579,2857,0
3.292,-0.40143,2859,0
3.273,-0.39706,2905,0
3.285,-0.3927,2932,0
3.293,-0.38834,2927,0
3.28,-0.38397,2903,0
3.289,-0.37961,2878,0
3.282,-0.37525,2937,0
3.28,-0.37088,2927,0
3.281,-0.36652,2841,0
3.278,-0.36216,2890,0
3.258,-0.35779,2920,0
3.258,-0.35343,2861,0
3.257,-0.34907,2863,0
3.247,-0.3447,2864,0
3.233,-0.34034,2828,0
3.234,-0.33598,2865,0
3.222,-0.33161,2899,0
3.214,-0.32725,2869,0
3.242,-0.32289,2842,0
3.232,-0.31852,2857,0
3.21,-0.31416,2848,0
3.206,-0.3098,2884,0
3.205,-0.30543,2829,0
3.199,-0.30107,2839,0
3.199,-0.29671,2883,0
3.197,-0.29234,2864,0
3.195,-0.28798,2853,0
3.186,-0.28362,2884,0
3.174,-0.27925,2899,0
3.176,-0.27489,2935,0
3.164,-0.27053,2852,0
3.165,-0.26616,2911,0
3.171,-0.2618,2905,0
3.153,-0.25744,2919,0
3.163,-0.25307,2889,0
3.165,-0.24871,2845,0
3.145,-0.24435,2906,0
3.144,-0.23998,2872,0
3.153,-0.23562,2861,0
3.151,-0.23126,2822,0
3.155,-0.22689,2861,0
3.148,-0.22253,2867,0
3.148,-0.21817,2835,0
3.153,-0.2138,2837,0
3.15,-0.20944,2843,0
3.145,-0.20508,2766,0
3.142,-0.20071,2821,0
3.143,-0.19635,2791,0
3.147,-0.19199,2782,0
3.141,-0.18762,2803,0
3.139,-0.18326,2801,0
3.132,-0.1789,2820,0
3.119,-0.17453,2832,0
3.118,-0.17017,2811,0
3.108,-0.16581,2828,0
3.102,-0.16144,2869,0
