4.811,-2.3562,2253,0
4.829,-2.3518,2247,0
4.84,-2.3475,2231,0
4.852,-2.3431,2201,0
4.886,-2.3387,2247,0
4.903,-2.3344,2243,0
4.907,-2.33,2283,0
4.919,-2.3257,2229,0
4.946,-2.3213,2244,0
4.967,-2.3169,2255,0
4.99,-2.3126,2283,0
5.009,-2.3082,2320,0
5.022,-2.3038,2354,0
5.029,-2.2995,2180,0
5.018,-2.2951,1988,0
4.962,-2.2907,1934,0
4.95,-2.2864,1920,0
4.932,-2.282,1965,0
4.926,-2.2777,1983,0
4.916,-2.2733,1938,0
4.879,-2.2689,1861,0
4.864,-2.2646,1944,0
4.853,-2.2602,1964,0
4.825,-2.2558,1989,0
4.793,-2.2515,2002,0
4.774,-2.2471,2017,0
4.761,-2.2427,2040,0
4.738,-2.2384,2065,0
4.716,-2.234,2046,0
4.701,-2.2297,2070,0
4.686,-2.2253,2125,0
4.658,-2.2209,2152,0
4.654,-2.2166,2164,0
4.603,-2.2122,2199,0
4.592,-2.2078,2210,0
4.587,-2.2035,2209,0
4.574,-2.1991,2348,0
4.54,-2.1948,2445,0
4.507,-2.1904,2545,0
4.487,-2.186,2607,0
4.481,-2.1817,2631,0
4.462,-2.1773,2614,0
4.447,-2.1729,2644,0
4.436,-2.1686,2623,0
4.418,-2.1642,2632,0
4.402,-2.1598,2666,0
4.389,-2.1555,2656,0
4.375,-2.1511,2659,0
4.361,-2.1468,2657,0
4.333,-2.1424,2718,0
4.318,-2.138,2701,0
4.299,-2.1337,2675,0
4.283,-2.1293,2750,0
4.284,-2.1249,2715,0
4.264,-2.1206,2698,0
4.263,-2.1162,2648,0
4.248,-2.1118,2495,0
4.257,-2.1075,2457,0
4.226,-2.1031,2444,0
4.218,-2.0988,2462,0
4.222,-2.0944,2465,0
4.192,-2.09,2450,0
4.18,-2.0857,2447,0
4.168,-2.0813,2466,0
4.152,-2.0769,2456,0
4.144,-2.0726,2452,0
4.134,-2.0682,2456,0
4.115,-2.0639,2481,0
4.108,-2.0595,2497,0
4.079,-2.0551,2479,0
4.072,-2.0508,2478,0
4.066,-2.0464,2504,0
4.068,-2.042,2499,0
4.054,-2.0377,2517,0
4.041,-2.0333,2538,0
4.031,-2.0289,2522,0
4.019,-2.0246,2535,0
4.021,-2.0202,2502,0
4.006,-2.0159,2540,0
3.998,-2.0115,2489,0
3.976,-2.0071,2521,0
3.969,-2.0028,2551,0
3.96,-1.9984,2550,0
3.951,-1.994,2515,0
3.942,-1.9897,2538,0
3.923,-1.9853,2559,0
3.93,-1.9809,2563,0
3.904,-1.9766,2540,0
3.89,-1.9722,2568,0
3.893,-1.9679,2559,0
3.88,-1.9635,2584,0
3.88,-1.9591,2567,0
3.859,-1.9548,2593,0
3.858,-1.9504,2580,0
3.845,-1.946,2594,0
3.841,-1.9417,2593,0
3.823,-1.9373,2612,0
3.828,-1.933,2581,0
3.825,-1.9286,2596,0
